"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc00g500042.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500043.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500044.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500045.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500046.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500047.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g277510.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500048.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500049.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500050.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500051.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500052.1.1"	0.59179886218216	2.84981647691677	2.33536242965991	1.22028874007868	0.222355436761058	1	0
"mRNA:Solyc00g500053.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500054.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500055.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500056.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500057.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500058.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500059.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500061.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500062.1.1"	3.07101822451768	0.284011466701075	0.895784260811615	0.317053423604195	0.75120306552885	1	0.756688120255006
"mRNA:Solyc00g500063.1.1"	52.3577315665773	-0.843783689316346	0.218871643887328	-3.85515306747873	0.000115657241547164	0.00029492955877126	1.21930943800623
"mRNA:Solyc00g500064.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500065.1.1"	35.9862206971589	-0.603535563387559	0.334475704920785	-1.8044227263995	0.071165062977945	0.0995926187868538	1.18924885874908
"mRNA:Solyc00g500066.1.1"	2.78852508706484	-0.0513402900058202	0.717824340344487	-0.0715220801528989	0.942982252135187	1	0.752664174987354
"mRNA:Solyc00g500067.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500068.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500069.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500070.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500071.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500072.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500073.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500074.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500075.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500076.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500077.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500078.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500079.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500080.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500081.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500082.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500083.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500084.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500085.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160290.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500086.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500087.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500088.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500089.1.1"	0.05213990192037	0.582145897807391	3.06038250977364	0.190219979348415	0.849136755689629	1	0
"mRNA:Solyc00g160160.1.1"	0.0607470619503615	-0.139193177419182	3.06038250977364	-0.0454822810464555	0.963722897958555	1	0
"mRNA:Solyc00g160630.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500091.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160310.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160300.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g011670.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g011660.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500092.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500093.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160640.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500095.1.1"	3.70199218272576	1.87343027303929	1.23578399725587	1.51598521845189	0.129523090110257	0.249243489692791	0.756688120255006
"mRNA:Solyc00g500096.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g011560.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500097.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500098.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500099.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500101.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500102.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g153980.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g309530.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g164580.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g210860.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g025400.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g022070.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g022080.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g022090.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g022100.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500103.1.1"	0.272027826206475	0.221485132523608	1.98624089921531	0.111509702882016	0.911212171799545	1	0
"mRNA:Solyc00g500104.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500106.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500107.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500108.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g281110.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500109.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500110.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500111.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500112.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g142160.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g142170.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500113.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500114.1.1"	0.0541010552115947	0.582145897807391	3.06038250977364	0.190219979348414	0.849136755689629	1	0
"mRNA:Solyc00g500116.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500118.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500119.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500120.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500121.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g015600.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500122.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160650.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160660.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160320.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160010.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160330.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g007330.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g007340.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g007350.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160020.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160340.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160670.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160350.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500123.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500124.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500125.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500126.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500127.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500128.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500129.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500130.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500131.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500132.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500133.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500134.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500135.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160170.1.1"	0.0607470619503615	-0.139193177419182	3.06038250977364	-0.0454822810464555	0.963722897958555	1	0
"mRNA:Solyc00g500136.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500137.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500138.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500139.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500140.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500141.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500142.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500144.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500145.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500147.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500148.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500149.1.1"	0.0532560630140994	0.58214589780739	3.06038250977364	0.190219979348414	0.84913675568963	1	0
"mRNA:Solyc00g500150.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500151.1.1"	0.518565142053033	-1.10761083695488	1.26313473917324	-0.876874653673007	0.380554724619364	1	0
"mRNA:Solyc00g500152.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500153.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500154.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500155.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500156.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500157.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500158.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500159.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500161.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500162.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500163.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160360.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500164.1.1"	77.1662932077837	0.382542195865594	0.187107602081066	2.04450375939217	0.0409038063963637	0.105462521035152	0.639988819288753
"mRNA:Solyc00g500165.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g112190.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160030.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500166.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500167.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g230080.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g316530.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g069880.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500168.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g013100.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g013110.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g126010.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g126000.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g125990.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g125980.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g244300.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g244290.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g244280.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160370.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500169.1.1"	0.371528403791941	2.2137057842937	1.93389221916468	1.14468932774851	0.25233787389992	1	0
"mRNA:Solyc00g500170.1.1"	0.0607470619503615	-0.139193177419182	3.06038250977364	-0.0454822810464555	0.963722897958555	1	0
"mRNA:Solyc00g160380.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g013170.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g013180.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160180.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500171.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500172.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g320430.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500173.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g019730.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500174.1.1"	0.0564593442280381	-0.139193177419182	3.06038250977364	-0.0454822810464555	0.963722897958555	1	0
"mRNA:Solyc00g500176.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500177.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500178.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500179.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500180.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500181.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160410.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g118690.1.1"	0.905796449984484	2.97770560313998	1.11965470725344	2.65948562878319	0.00782600686803669	0.00708076749972541	2.55473793317311
"mRNA:Solyc00g160400.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g023590.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g023580.1.1"	0.118771646574108	-0.499861870512259	3.06038250977364	-0.163333135291389	0.870256146007454	1	0
"mRNA:Solyc00g023570.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g014860.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g014850.1.1"	2.47555438869117	-2.51021844368975	0.788524977103651	-3.18343554938499	0.00145538509630033	0.00401948643556069	0.885241241121345
"mRNA:Solyc00g500183.1.1"	42.5437312264919	-0.399510499869943	0.142658264295713	-2.80047217623374	0.00510279062403148	0.00865221889582165	1.33333726418327
"mRNA:Solyc00g500184.1.1"	2.36874940888109	-0.581268872447735	0.745197896011972	-0.780019476112955	0.435379411422536	0.693794272277827	0.752664174987354
"mRNA:Solyc00g500185.1.1"	3.84739827455692	2.44425447116283	0.688209577956184	3.55161356286506	0.000382876728758781	0.00154132022152453	0.663868838937052
"mRNA:Solyc00g014810.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g014800.1.1"	0.701537034484387	-1.41071093188939	1.48611092389411	-0.949263550390203	0.342486586901078	1	0
"mRNA:Solyc00g014790.2.1"	0.812878917330452	1.08966478915187	1.18046880909928	0.923078001513065	0.355966557768546	0.194596788194211	2.76884383359441
"mRNA:Solyc00g094550.1.1"	0.0798744414742845	0.58214589780739	3.06038250977364	0.190219979348414	0.84913675568963	1	0
"mRNA:Solyc00g094540.1.1"	1.42593106180217	-1.25502944219882	0.813454090155987	-1.54283991854802	0.122869621347671	0.0763181812611666	2.76884383359441
"mRNA:Solyc00g094530.1.1"	3.6024583419356	2.20992503221559	0.599209520396552	3.68806729030786	0.000225963899618079	0.000831721550888796	0.769372253176445
"mRNA:Solyc00g094520.1.1"	5.31675659461346	-1.56245537856908	0.634789387177311	-2.4613760250731	0.0138405222072747	0.026528743196612	1.03856008313404
"mRNA:Solyc00g023700.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g023710.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g049210.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g049220.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500186.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500187.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500188.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500189.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160390.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g021660.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500190.1.1"	0.159497020146064	1.30349087705688	2.78223109619651	0.468505610061954	0.639423060063926	1	0
"mRNA:Solyc00g500191.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500192.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500193.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160420.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500194.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500195.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500196.2.1"	0.243311680845013	-0.499859555551215	2.61805396589247	-0.190927903726697	0.848582078285302	1	0
"mRNA:Solyc00g500197.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500198.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500199.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500200.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500201.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500202.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500203.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500204.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500205.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160190.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500206.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500207.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500208.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500209.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500210.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500211.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500213.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500214.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g322630.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500215.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500216.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500218.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g266110.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g254910.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500219.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500220.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500222.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc03g042528.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc03g042550.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160680.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160450.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160430.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g198360.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160440.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g036520.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g052540.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g052530.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500224.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g047180.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g047190.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g047200.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160040.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500225.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500226.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500227.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500228.1.1"	1.79580726570225	2.72139013455403	1.29639600962343	2.09919663000546	0.0357995709671216	0.0277207835150832	2.55473793317311
"mRNA:Solyc00g500229.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500230.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160050.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160200.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500232.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160470.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160460.1.1"	0.244682954080528	-1.2925127431356	2.64171376179041	-0.48927054922847	0.624650168462131	1	0
